bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1955486,3126648,text,82855,application/pdf,"Comm Sub",https://legiscan.com/KS/text/SB193/id/3126648,https://kslegislature.gov/li/b2025_26/measures/documents/sb193_01_0000.pdf
1955486,3202840,text,81230,application/pdf,Enrolled,https://legiscan.com/KS/text/SB193/id/3202840,https://kslegislature.gov/li/b2025_26/measures/documents/sb193_enrolled.pdf
1955570,3100072,text,62262,application/pdf,Introduced,https://legiscan.com/KS/text/SB194/id/3100072,https://kslegislature.gov/li/b2025_26/measures/documents/sb194_00_0000.pdf
1955570,3155057,text,76357,application/pdf,Amended,https://legiscan.com/KS/text/SB194/id/3155057,https://kslegislature.gov/li/b2025_26/measures/documents/sb194_01_0000.pdf
1955570,3184647,text,67547,application/pdf,Enrolled,https://legiscan.com/KS/text/SB194/id/3184647,https://kslegislature.gov/li/b2025_26/measures/documents/sb194_enrolled.pdf
1955372,3099877,text,67550,application/pdf,Introduced,https://legiscan.com/KS/text/SB195/id/3099877,https://kslegislature.gov/li/b2025_26/measures/documents/sb195_00_0000.pdf
1955084,3099594,text,138839,application/pdf,Introduced,https://legiscan.com/KS/text/SB196/id/3099594,https://kslegislature.gov/li/b2025_26/measures/documents/sb196_00_0000.pdf
1957916,3103109,text,67203,application/pdf,Introduced,https://legiscan.com/KS/text/SB197/id/3103109,https://kslegislature.gov/li/b2025_26/measures/documents/sb197_00_0000.pdf
1957916,3132087,text,202805,application/pdf,Amended,https://legiscan.com/KS/text/SB197/id/3132087,https://kslegislature.gov/li/b2025_26/measures/documents/sb197_02_0000.pdf
1957916,3129552,text,178900,application/pdf,"Comm Sub",https://legiscan.com/KS/text/SB197/id/3129552,https://kslegislature.gov/li/b2025_26/measures/documents/sb197_01_0000.pdf
1957916,3181263,text,221668,application/pdf,"Comm Sub",https://legiscan.com/KS/text/SB197/id/3181263,https://kslegislature.gov/li/b2025_26/measures/documents/sb197_03_0000.pdf
1958101,3103294,text,340964,application/pdf,Introduced,https://legiscan.com/KS/text/SB198/id/3103294,https://kslegislature.gov/li/b2025_26/measures/documents/sb198_00_0000.pdf
1957502,3102688,text,98502,application/pdf,Introduced,https://legiscan.com/KS/text/SB199/id/3102688,https://kslegislature.gov/li/b2025_26/measures/documents/sb199_00_0000.pdf
1957502,3121905,text,112191,application/pdf,Amended,https://legiscan.com/KS/text/SB199/id/3121905,https://kslegislature.gov/li/b2025_26/measures/documents/sb199_01_0000.pdf
1957502,3159350,text,118953,application/pdf,Amended,https://legiscan.com/KS/text/SB199/id/3159350,https://kslegislature.gov/li/b2025_26/measures/documents/sb199_02_0000.pdf
1957502,3202454,text,110640,application/pdf,Enrolled,https://legiscan.com/KS/text/SB199/id/3202454,https://kslegislature.gov/li/b2025_26/measures/documents/sb199_enrolled.pdf
1957585,3102770,text,69566,application/pdf,Introduced,https://legiscan.com/KS/text/SB200/id/3102770,https://kslegislature.gov/li/b2025_26/measures/documents/sb200_00_0000.pdf
1957703,3102891,text,77143,application/pdf,Introduced,https://legiscan.com/KS/text/SB201/id/3102891,https://kslegislature.gov/li/b2025_26/measures/documents/sb201_00_0000.pdf
1957615,3102800,text,84146,application/pdf,Introduced,https://legiscan.com/KS/text/SB202/id/3102800,https://kslegislature.gov/li/b2025_26/measures/documents/sb202_00_0000.pdf
1957736,3102925,text,79595,application/pdf,Introduced,https://legiscan.com/KS/text/SB203/id/3102925,https://kslegislature.gov/li/b2025_26/measures/documents/sb203_00_0000.pdf
1958128,3103321,text,75474,application/pdf,Introduced,https://legiscan.com/KS/text/SB204/id/3103321,https://kslegislature.gov/li/b2025_26/measures/documents/sb204_00_0000.pdf
1958128,3128947,text,93184,application/pdf,Amended,https://legiscan.com/KS/text/SB204/id/3128947,https://kslegislature.gov/li/b2025_26/measures/documents/sb204_01_0000.pdf
1958128,3130846,text,97505,application/pdf,Amended,https://legiscan.com/KS/text/SB204/id/3130846,https://kslegislature.gov/li/b2025_26/measures/documents/sb204_02_0000.pdf
1958128,3181720,text,105092,application/pdf,Amended,https://legiscan.com/KS/text/SB204/id/3181720,https://kslegislature.gov/li/b2025_26/measures/documents/sb204_03_0000.pdf
1958128,3215854,text,90293,application/pdf,Enrolled,https://legiscan.com/KS/text/SB204/id/3215854,https://kslegislature.gov/li/b2025_26/measures/documents/sb204_enrolled.pdf
1958068,3103260,text,76329,application/pdf,Introduced,https://legiscan.com/KS/text/SB205/id/3103260,https://kslegislature.gov/li/b2025_26/measures/documents/sb205_00_0000.pdf
1958219,3103412,text,113386,application/pdf,Introduced,https://legiscan.com/KS/text/SB206/id/3103412,https://kslegislature.gov/li/b2025_26/measures/documents/sb206_00_0000.pdf
1958008,3103201,text,93339,application/pdf,Introduced,https://legiscan.com/KS/text/SB207/id/3103201,https://kslegislature.gov/li/b2025_26/measures/documents/sb207_00_0000.pdf
1957676,3102863,text,86808,application/pdf,Introduced,https://legiscan.com/KS/text/SB208/id/3102863,https://kslegislature.gov/li/b2025_26/measures/documents/sb208_00_0000.pdf
1957826,3103016,text,257650,application/pdf,Introduced,https://legiscan.com/KS/text/SB209/id/3103016,https://kslegislature.gov/li/b2025_26/measures/documents/sb209_00_0000.pdf
1958277,3103470,text,254384,application/pdf,Introduced,https://legiscan.com/KS/text/SB210/id/3103470,https://kslegislature.gov/li/b2025_26/measures/documents/sb210_00_0000.pdf
1957946,3103139,text,72501,application/pdf,Introduced,https://legiscan.com/KS/text/SB211/id/3103139,https://kslegislature.gov/li/b2025_26/measures/documents/sb211_00_0000.pdf
1957946,3171931,text,99122,application/pdf,Amended,https://legiscan.com/KS/text/SB211/id/3171931,https://kslegislature.gov/li/b2025_26/measures/documents/sb211_01_0000.pdf
