people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
16320,"Justin Bamberg",Justin,T.,Bamberg,,,1,D,1,Rep,HD-090,23424525,152607,,Justin_Bamberg,493642,0
16321,"Jeffrey Bradley",Jeffrey,A.,Bradley,,Jeff,2,R,1,Rep,HD-123,25760836,152611,,Jeff_Bradley,493567,0
16323,"Neal Collins",Neal,A.,Collins,,,2,R,1,Rep,HD-005,17766551,121780,,Neal_Collins,285061,0
16328,"Jeffrey Johnson",Jeffrey,E.,Johnson,,Jeff,2,R,1,Rep,HD-058,23424555,152557,,Jeff_Johnson_(South_Carolina),493610,0
16329,"Roger Kirby",Roger,K.,Kirby,,,1,D,1,Rep,HD-101,24867934,139590,,Roger_Kirby,493616,0
16332,"Richard Yow",Richard,L.,Yow,,Richie,2,R,1,Rep,HD-053,11023563,139467,,Richie_Yow,410753,0
17693,"Wallace Jordan",Wallace,H.,Jordan,Jr.,Jay,2,R,1,Rep,HD-063,17658352,173023,,Jay_Jordan,400067,0
17736,"Margie Matthews",Margie,Bright,Matthews,,,1,D,2,Sen,SD-045,31925721,161280,,Margie_Bright_Matthews,558588,0
17959,"Sylleste Davis",Sylleste,H.,Davis,,,2,R,1,Rep,HD-100,40585456,172947,,Sylleste_Davis,591662,0
18031,"Wes Climer",David,Wes,Climer,,Wes,2,R,2,Sen,SD-015,39714571,168929,,Wes_Climer,259380,0
18085,"Frank Atkinson",Frank,Lucas,Atkinson,,Lucas,1,D,1,Rep,HD-057,36099207,168971,,Lucas_Atkinson,575486,0
18088,"Jason Elliott",Jason,T.,Elliott,,,2,R,2,Sen,SD-006,39714580,168956,,Jason_Elliott,576030,0
18089,"Cally Forrest",Cally,R.,Forrest,Jr.,Cal,2,R,1,Rep,HD-039,7956897,168962,,Cal_Forrest,576039,0
18090,"William Hewitt",William,Lee,Hewitt,,Lee,2,R,1,Rep,HD-108,41759128,139488,,Lee_Hewitt,576134,0
18091,"Josiah Magnuson",Roy,Josiah,Magnuson,,Josiah,2,R,1,Rep,HD-038,39714605,173067,,Roy_G._Magnuson,576037,0
18092,"John Mccravy",John,R.,Mccravy,III,,2,R,1,Rep,HD-013,7975200,139452,,John_McCravy,410193,0
18093,"Michael Rivers",Michael,F.,Rivers,Sr.,,1,D,1,Rep,HD-121,39714685,169017,,Michael_Rivers,576150,0
18094,"Brandon Newton",Brandon,Michael,Newton,,,2,R,1,Rep,HD-045,40573162,173012,,Brandon_Newton,576053,0
18095,"William Wheeler",William,Walter,Wheeler,III,,1,D,1,Rep,HD-050,39714630,168970,,Will_Wheeler,575485,0
18214,"Steven Long",Steven,Wayne,Long,,,2,R,1,Rep,HD-037,39714601,168960,,Steven_Long,575470,0
18654,"Micajah Caskey",Micajah,P.,Caskey,IV,,2,R,1,Rep,HD-089,39714660,168999,,Micah_Caskey,575502,0
19395,"Richard Cash",Richard,J.,Cash,,,2,R,2,Sen,SD-003,7941740,121778,,Richard_Cash,285060,0
19496,"Rosalyn Henderson-Myers",Rosalyn,D.,Henderson-Myers,,,1,D,1,Rep,HD-031,43855056,174445,,Rosalyn_Henderson_Myers,649842,0
19502,"Timothy McGinnis",Timothy,A.,McGinnis,,Tim,2,R,1,Rep,HD-056,44059947,176728,,Tim_McGinnis,650885,0
19645,"Christopher Wooten",Christopher,Sloan,Wooten,,Chris,2,R,1,Rep,HD-069,44210946,177641,,Chris_Wooten,661729,0
19927,"Bobby Cox",Bobby,J.,Cox,,,2,R,1,Rep,HD-021,43101592,181020,,Bobby_Cox_(South_Carolina),660567,0
19929,"Kambrell Garvin",Kambrell,Houston,Garvin,,,1,D,1,Rep,HD-077,44932292,181046,,Kambrell_Garvin,661742,0
19930,"Doug Gilliam",Leon,D.,Gilliam,,Doug,2,R,1,Rep,HD-042,44423475,181033,,Doug_Gilliam,661702,0
19932,"Randy Ligon",Thomas,R.,Ligon,,Randy,2,R,1,Rep,HD-043,44932315,181034,,Randy_Ligon,661707,0
19933,"Annie McDaniel",Annie,E.,McDaniel,,,1,D,1,Rep,HD-041,6457084,48010,,Annie_McDaniel,427404,0
19934,"JA Moore",JA,,Moore,,,1,D,1,Rep,HD-015,45316155,184240,,JA_Moore,661650,0
19936,"Seth Rose",Seth,C.,Rose,,,1,D,1,Rep,HD-072,45316216,132461,,Seth_Rose,661735,0
20147,"William Bailey",William,H.,Bailey,Jr.,,2,R,1,Rep,HD-104,44932254,181058,,William_Bailey,661778,0
20399,"Paula Rawl Calhoon",Paula,Rawl,Calhoon,,,2,R,1,Rep,HD-087,44932265,181047,,Paula_Rawl_Calhoon,661755,0
21398,"Melissa Oremus",Melissa,Lackey,Oremus,,,2,R,1,Rep,HD-084,26553500,186699,,Melissa_Oremus,719770,0
21436,"Patrick Haddon",Patrick,B.,Haddon,,,2,R,1,Rep,HD-019,8084105,104954,,Patrick_Haddon,715959,0
21669,"Elizabeth Wetmore",Elizabeth,S.,Wetmore,,Spencer,1,D,1,Rep,HD-115,49846889,191594,,Spencer_Wetmore,737487,0
21740,"Thomas Brittain",Thomas,Case,Brittain,Jr.,Tom,2,R,1,Rep,HD-107,8176888,191572,,Case_Brittain,737425,0
21741,"Joseph Bustos",Joseph,M.,Bustos,,Joe,2,R,1,Rep,HD-112,6676005,77624,,Joe_Bustos,292718,0
21744,"Gil Gatch",Gil,A.,Gatch,,,2,R,1,Rep,HD-094,49619381,191625,,Gil_Gatch,737415,0
21745,"Jermaine Johnson",Jermaine,L.,Johnson,Sr.,,1,D,1,Rep,HD-052,49619357,191620,,Jermaine_Johnson,737403,0
21747,"Marvin Smith",Marvin,M.,Smith,,Mark,2,R,1,Rep,HD-099,18920081,160942,,Mark_Smith_(South_Carolina),737420,0
21748,"Robert May",Robert,J.,May,III,"R J",2,R,1,Rep,HD-088,49619369,191622,,RJ_May,737411,0
21749,"Donald McCabe",Donald,Ryan,McCabe,Jr.,Ryan,2,R,1,Rep,HD-096,6450897,48202,,D._Ryan_McCabe,737416,0
21752,"Roger Nutt",Roger,A.,Nutt,,,2,R,2,Sen,SD-012,13006373,56868,,Roger_Nutt,737643,0
21753,"Deon Tedder",Deon,T.,Tedder,,,1,D,2,Sen,SD-042,49619409,191573,,Deon_Tedder,737427,0
21754,"Billy Garrett",Billy,,Garrett,,,2,R,2,Sen,SD-010,49619472,191496,,Billy_Garrett_(South_Carolina),737189,0
21756,"Joshua Kimbrell",Joshua,Brett,Kimbrell,,Josh,2,R,2,Sen,SD-011,44932236,179609,,Josh_Kimbrell,737194,0
21778,"Brian Adams",Brian,R.,Adams,,,2,R,2,Sen,SD-044,23356113,191565,,Brian_Adams_(South_Carolina),737346,0
21893,"Michael Johnson",Robert,Michael,Johnson,,Michael,2,R,2,Sen,SD-016,6660647,48039,,Michael_Johnson_(South_Carolina),737214,0
22359,"Travis Moore",Travis,A.,Moore,,,2,R,1,Rep,HD-033,49619277,191604,,Travis_Moore_(South_Carolina_legislator),737368,0
23126,"Mike Reichenbach",Mike,,Reichenbach,,,2,R,2,Sen,SD-031,54301277,201397,,Mike_Reichenbach,803411,0
23136,"Family and Veterans' Services",,,,,,0,,2,Sen,,0,0,,,0,3795
23150,"Robby Robbins",Robby,,Robbins,,,2,R,1,Rep,HD-097,8152949,201399,,Robby_Robbins,664110,0
23151,"Alan Morgan",Timothy,Alan,Morgan,Jr.,Alan,2,R,1,Rep,HD-018,48307797,204133,,Alan_Morgan,805571,0
23297,"Brandon Cox",Brandon,L.,Cox,,,2,R,1,Rep,HD-092,45966589,174486,,Brandon_Cox,0,0
23298,"Thomas Beach",Thomas,,Beach,,,2,R,1,Rep,HD-010,42421817,205389,,Thomas_Beach,0,0
23299,"April Cromer",April,,Cromer,,,2,R,1,Rep,HD-006,55425795,205385,,April_Cromer,0,0
23300,"Brandon Guffey",Brandon,,Guffey,,,2,R,1,Rep,HD-048,55425827,205437,,Brandon_Guffey,0,0
23301,"Jay Kilmartin",John,Gregory,Kilmartin,,Jay,2,R,1,Rep,HD-085,55425847,205478,,Jay_Kilmartin,0,0
23302,"Brian Lawson",Brian,,Lawson,,,2,R,1,Rep,HD-030,8140403,205417,,Brian_Lawson,0,0
23303,"Cody Mitchell",Cody,T.,Mitchell,,,2,R,1,Rep,HD-065,55425919,205458,,Cody_Mitchell,0,0
23304,"Mike Neese",James,Michael,Neese,,Mike,2,R,1,Rep,HD-044,55425824,191512,,Mike_Neese,0,0
23306,"Jordan Pace",Jordan,S.,Pace,,,2,R,1,Rep,HD-117,55425951,181060,,Jordan_Pace,0,0
23307,"Wendell Jones",Wendell,K.,Jones,,,1,D,1,Rep,HD-025,50424120,205394,,Wendell_Jones,0,0
23308,"Heath Sessions",Heath,,Sessions,,,2,R,1,Rep,HD-046,55425825,205435,,Heath_Sessions,0,0
23309,"Heather Bauer",Heather,,Bauer,,,1,D,1,Rep,HD-075,48307871,191618,,Heather_Bauer,0,0
23373,"Daniel Gibson",Daniel,,Gibson,,,2,R,1,Rep,HD-012,55425885,205401,,Daniel_Gibson,0,0
23374,"Rob Harris",Robert,,Harris,,Rob,2,R,1,Rep,HD-036,55425816,205425,,Rob_Harris,0,0
23375,"Matthew Leber",Matthew,W.,Leber,,Matt,2,R,2,Sen,SD-041,55425872,205505,,Matthew_Leber,0,0
23376,"David Vaughan",David,,Vaughan,,,2,R,1,Rep,HD-027,55425810,205414,,David_Vaughan_(South_Carolina),0,0
23392,"Don Chapman",Donald,,Chapman,,Don,2,R,1,Rep,HD-008,55425880,205399,,Don_Chapman,0,0
24123,"Gary Brewer",Gary,S.,Brewer,,Jr.,2,R,1,Rep,HD-114,55425870,205501,,Gary_Brewer,0,0
24124,"Tom Hartnett",Thomas,F.,Hartnett,Jr.,Tom,2,R,1,Rep,HD-110,55425945,205494,,Tom_Hartnett,0,0
24188,"Fawn Pedalino",Fawn,M.,Pedalino,,,2,R,1,Rep,HD-064,55425918,205457,,Fawn_Pedalino,0,0
24303,"Val Guest",Thomas,Duval,Guest,Jr.,Val,2,R,1,Rep,HD-106,55425864,205491,,Val_Guest,0,0
24304,"Bill Hager",William,Winston,Hager,,Bill,2,R,1,Rep,HD-122,55425954,205508,,Bill_Hager_(South_Carolina),0,0
24305,"Kathy Landing",Katherine,,Landing,,Kathy,2,R,1,Rep,HD-080,55425842,187433,,Kathy_Landing,0,0
24306,"Carla Schuessler",Carla,,Schuessler,,,2,R,1,Rep,HD-061,48878336,205453,,Carla_Schuessler,0,0
24751,"Joe White",Joseph,S.,White,,Joe,2,R,1,Rep,HD-040,52020762,205429,,Joe_White_(South_Carolina),805633,0
25027,"Tameika Devine",Tameika,Isaac,Devine,,,1,D,2,Sen,SD-019,59500374,0,,Tameika_Isaac_Devine,0,0
25192,"Tiffany Spann-Wilder",Tiffany,,Spann-Wilder,,,1,D,1,Rep,HD-109,59500394,216263,,Tiffany_Spann-Wilder,0,0
26245,"Phillip Bowers",Phillip,,Bowers,,,2,R,1,Rep,HD-003,6607841,48068,,Phillip_Bowers,0,0
26246,"Adam Duncan",Adam,L.,Duncan,,,2,R,1,Rep,HD-002,59843698,216237,,Adam_Duncan,0,0
26247,"Sarita Edgerton",Sarita,L.,Edgerton,,,2,R,1,Rep,HD-034,59843703,216321,,Sarita_Edgerton,0,0
26248,"Stephen Frank",Stephen,,Frank,,,2,R,1,Rep,HD-020,59843790,216282,,Stephen_Frank,0,0
26249,"Lee Gilreath","Thomas Lee",,Gilreath,,Lee,2,R,1,Rep,HD-007,59843871,216241,,Lee_Gilreath,0,0
26250,"Hamilton Grant",Hamilton,R.,Grant,,,1,D,1,Rep,HD-079,59843781,216249,,Hamilton_Grant,0,0
26251,"Charles Hartz",Charles,V.,Hartz,,,2,R,1,Rep,HD-081,59843821,216357,,Charles_Hartz,0,0
26252,"Harriet Holman",Harriet,A.,Holman,,,2,R,1,Rep,HD-102,59843851,216289,,Harriet_Holman,0,0
26253,"Chris Huff",William,C.,Huff,,Chris,2,R,1,Rep,HD-028,59843848,216312,,Chris_Huff,0,0
26254,"Jason Luck",Jason,S.,Luck,,,1,D,1,Rep,HD-054,59843863,216336,,Jason_Luck,0,0
26255,"David Martin",David,,Martin,,,2,R,1,Rep,HD-026,59843741,216310,,David_Martin_(South_Carolina),0,0
26256,"Scott Montgomery",Scott,W.,Montgomery,IV,,2,R,1,Rep,HD-032,60419513,216319,,Scott_Montgomery,0,0
26257,"Robert Reese",Robert,T.,Reese,,,1,D,1,Rep,HD-070,59843767,216350,,Robert_Reese,0,0
26258,"Blake Sanders",Richard,Blake,Sanders,,Blake,2,R,1,Rep,HD-009,59843870,216244,,Blake_Sanders,0,0
26259,"James Teeple",James,E.,Teeple,,,2,R,1,Rep,HD-116,60419587,216276,,James_Teeple,0,0
26260,"Jackie Terribile",Jackie,R.,Terribile,,,2,R,1,Rep,HD-066,54911841,211924,,Jackie_Terribile,0,0
26261,"Paul Wickensimer",Paul,B.,Wickensimer,,,2,R,1,Rep,HD-022,59843714,216305,,Paul_Wickensimer,0,0
26262,"Allen Blackmon",Allen,,Blackmon,,,2,R,2,Sen,SD-027,59843832,216214,,Allen_Blackmon,0,0
26263,"JD Chaplin",JD,,Chaplin,,,2,R,2,Sen,SD-029,40572464,173018,,J.D._Chaplin,0,0
26264,"Tom Fernandez",Tom,,Fernandez,,,2,R,2,Sen,SD-039,60419479,181055,,Tom_Fernandez,0,0
26265,"Jeffrey Graham",Jeffrey,R.,Graham,,,1,D,2,Sen,SD-035,59843839,216225,,Jeffrey_Graham_(South_Carolina),0,0
26266,"Carlisle Kennedy",Carlisle,,Kennedy,,,2,R,2,Sen,SD-023,59843754,216210,,Carlisle_Kennedy,0,0
26267,"Everett Stubbs",Everett,,Stubbs,,,2,R,2,Sen,SD-017,59843853,216208,,Everett_Stubbs,0,0
26268,"Ed Sutton",Ed,,Sutton,,,1,D,2,Sen,SD-020,60419459,191695,,Ed_Sutton,0,0
26269,"Overture Walker",Overture,,Walker,,,1,D,2,Sen,SD-022,59843786,196975,,Overture_Walker,0,0
26270,"Jeff Zell",Jeffrey,,Zell,,Jeff,2,R,2,Sen,SD-036,59843799,216230,,Jeffrey_Zell,0,0
26272,"Luke Rankin",Luke,S.,Rankin,,,2,R,1,Rep,HD-014,60419497,220606,,Luke_Rankin_(South_Carolina_state_representative),0,0
26459,"Courtney Waters",Courtney,S.,Waters,,,1,D,1,Rep,HD-113,0,220682,,Courtney_Waters,0,0
