bill_id,people_id,position
1895256,21398,15
1895256,21436,1
1895256,21747,11
1895256,23150,3
1895256,23302,2
1895256,23303,4
1895256,23373,16
1895256,23376,12
1895256,26247,20
1895256,26253,17
1895256,26272,13
1895257,19933,1
1895258,2302,2
1895258,2321,17
1895258,10949,8
1895258,10954,7
1895258,11219,5
1895258,14301,3
1895258,16332,14
1895258,17959,9
1895258,18089,1
1895258,19645,4
1895258,19932,15
1895258,21745,16
1895258,21747,10
1895258,23150,12
1895258,23303,13
1895258,24188,6
1895258,26259,11
1895259,2295,1
1895260,2205,4
1895260,2240,3
1895260,2320,6
1895260,16328,1
1895260,18093,5
1895260,25192,2
1895261,11216,2
1895261,23298,1
1895262,10951,8
1895262,17959,4
1895262,21745,1
1895262,21747,3
1895262,23297,5
1895262,24123,7
1895262,25192,2
1895262,26252,6
1895263,10954,6
1895263,11219,2
1895263,18092,5
1895263,19930,1
1895263,23303,3
1895263,24188,4
1895264,2295,1
1895264,25192,2
1895265,2232,1
1895265,14300,3
1895265,24303,2
1895266,2295,1
1895266,25192,2
1895267,16332,1
1895267,23301,3
1895267,24188,2
1895267,26261,4
1895268,2208,7
1895268,2209,2
1895268,2316,10
1895268,14301,1
1895268,18654,3
1895268,19645,4
1895268,20399,6
1895268,23150,8
1895268,23303,9
1895268,25192,5
1895269,16323,1
1895270,2235,19
1895270,2320,18
1895270,10949,10
1895270,10954,11
1895270,11219,4
1895270,14298,12
1895270,14301,7
1895270,16321,20
1895270,17959,15
1895270,19645,2
1895270,21398,13
1895270,21747,16
1895270,23150,1
1895270,23299,21
1895270,23302,3
1895270,23376,17
1895270,23392,5
1895270,24188,6
1895270,26246,9
1895270,26249,22
1895270,26251,14
1895270,26258,8
1895271,19933,1
1895272,14033,1
1895273,2253,16
1895273,10954,7
1895273,11216,6
1895273,11219,3
1895273,15975,13
1895273,18091,4
1895273,18092,5
1895273,18214,10
1895273,21398,1
1895273,23150,2
1895273,23298,8
1895273,23302,12
1895273,23306,15
1895273,23373,11
1895273,23376,9
1895273,23392,17
1895273,26247,14
1895274,2226,3
1895274,19929,1
1895274,21740,4
1895274,26250,2
1895275,20147,1
1895276,16323,1
1895277,2321,8
1895277,11216,6
1895277,15975,5
1895277,18091,10
1895277,18092,1
1895277,18214,13
1895277,19930,4
1895277,21398,14
1895277,21747,7
1895277,22359,3
1895277,23302,9
1895277,23303,12
1895277,23373,15
1895277,23376,2
1895277,26247,17
1895277,26253,16
1895277,26259,18
1895277,26272,11
1895278,11219,2
1895278,23301,1
1895278,26255,3
1895279,18654,1
1895280,16332,1
1895280,23303,2
1895280,25192,3
1895281,16323,1
1895282,2226,3
1895282,2308,1
1895282,19929,2
1895283,18089,2
1895283,19645,1
1895284,18214,1
1895285,11216,3
1895285,18091,2
1895285,23298,4
1895285,23301,7
1895285,23306,1
1895285,23374,6
1895285,24751,5
1895285,26247,10
1895285,26248,9
1895285,26260,8
1895286,11216,4
1895286,14301,5
1895286,15975,12
