bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2029178,3230695,text,8779,text/html,Introduced,https://legiscan.com/SC/text/H4505/id/3230695,https://www.scstatehouse.gov/sess126_2025-2026/prever/4505_20250506.htm
2029159,3230676,text,7996,text/html,Introduced,https://legiscan.com/SC/text/H4506/id/3230676,https://www.scstatehouse.gov/sess126_2025-2026/prever/4506_20250506.htm
2029157,3230674,text,7041,text/html,Introduced,https://legiscan.com/SC/text/H4507/id/3230674,https://www.scstatehouse.gov/sess126_2025-2026/prever/4507_20250506.htm
2029181,3230698,text,8971,text/html,Introduced,https://legiscan.com/SC/text/H4508/id/3230698,https://www.scstatehouse.gov/sess126_2025-2026/prever/4508_20250506.htm
2029172,3230689,text,7754,text/html,Introduced,https://legiscan.com/SC/text/H4509/id/3230689,https://www.scstatehouse.gov/sess126_2025-2026/prever/4509_20250506.htm
2029731,3232779,text,5897,text/html,Introduced,https://legiscan.com/SC/text/H4525/id/3232779,https://www.scstatehouse.gov/sess126_2025-2026/prever/4525_20250508.htm
2029721,3232769,text,10092,text/html,Introduced,https://legiscan.com/SC/text/H4526/id/3232769,https://www.scstatehouse.gov/sess126_2025-2026/prever/4526_20250508.htm
2029747,3232793,text,9187,text/html,Introduced,https://legiscan.com/SC/text/H4527/id/3232793,https://www.scstatehouse.gov/sess126_2025-2026/prever/4527_20250508.htm
2029757,3232802,text,8661,text/html,Introduced,https://legiscan.com/SC/text/H4528/id/3232802,https://www.scstatehouse.gov/sess126_2025-2026/prever/4528_20250508.htm
2029718,3232766,text,9565,text/html,Introduced,https://legiscan.com/SC/text/H4529/id/3232766,https://www.scstatehouse.gov/sess126_2025-2026/prever/4529_20250508.htm
2029745,3232792,text,5409,text/html,Introduced,https://legiscan.com/SC/text/H4530/id/3232792,https://www.scstatehouse.gov/sess126_2025-2026/prever/4530_20250508.htm
2029717,3232765,text,12283,text/html,Introduced,https://legiscan.com/SC/text/H4531/id/3232765,https://www.scstatehouse.gov/sess126_2025-2026/prever/4531_20250508.htm
2029775,3232817,text,7943,text/html,Introduced,https://legiscan.com/SC/text/H4532/id/3232817,https://www.scstatehouse.gov/sess126_2025-2026/prever/4532_20250508.htm
2029802,3232842,text,9519,text/html,Introduced,https://legiscan.com/SC/text/H4533/id/3232842,https://www.scstatehouse.gov/sess126_2025-2026/prever/4533_20250508.htm
2029739,3232787,text,10330,text/html,Introduced,https://legiscan.com/SC/text/H4534/id/3232787,https://www.scstatehouse.gov/sess126_2025-2026/prever/4534_20250508.htm
2029790,3232832,text,8640,text/html,Introduced,https://legiscan.com/SC/text/H4547/id/3232832,https://www.scstatehouse.gov/sess126_2025-2026/prever/4547_20250508.htm
2029794,3232835,text,7718,text/html,Introduced,https://legiscan.com/SC/text/H4552/id/3232835,https://www.scstatehouse.gov/sess126_2025-2026/prever/4552_20250508.htm
2029804,3232843,text,8723,text/html,Introduced,https://legiscan.com/SC/text/H4553/id/3232843,https://www.scstatehouse.gov/sess126_2025-2026/prever/4553_20250508.htm
2029710,3232760,text,5038,text/html,Introduced,https://legiscan.com/SC/text/H4554/id/3232760,https://www.scstatehouse.gov/sess126_2025-2026/prever/4554_20250508.htm
2029767,3232812,text,9862,text/html,Introduced,https://legiscan.com/SC/text/H4555/id/3232812,https://www.scstatehouse.gov/sess126_2025-2026/prever/4555_20250508.htm
2029753,3232799,text,6869,text/html,Introduced,https://legiscan.com/SC/text/H4556/id/3232799,https://www.scstatehouse.gov/sess126_2025-2026/prever/4556_20250508.htm
1895358,3031452,text,9557,text/html,Introduced,https://legiscan.com/SC/text/H3002/id/3031452,https://www.scstatehouse.gov/sess126_2025-2026/prever/3002_20241205.htm
1895358,3219925,text,6369,text/html,Introduced,https://legiscan.com/SC/text/H3002/id/3219925,https://www.scstatehouse.gov/sess126_2025-2026/prever/3002_20250423.htm
1895358,3092072,text,7118,text/html,"Comm Sub",https://legiscan.com/SC/text/H3002/id/3092072,https://www.scstatehouse.gov/sess126_2025-2026/prever/3002_20250130.htm
