bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1905641,3042507,text,110682,application/pdf,Introduced,https://legiscan.com/CT/text/HR00002/id/3042507,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00002-R00-HB.PDF
1905826,3042662,text,39718,application/pdf,Introduced,https://legiscan.com/CT/text/HR00003/id/3042662,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00003-R00-HB.PDF
1905781,3042622,text,40293,application/pdf,Introduced,https://legiscan.com/CT/text/HR00004/id/3042622,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00004-R00-HB.PDF
1905454,3042349,text,39931,application/pdf,Introduced,https://legiscan.com/CT/text/HR00005/id/3042349,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00005-R00-HB.PDF
1905918,3042742,text,42373,application/pdf,Introduced,https://legiscan.com/CT/text/HR00006/id/3042742,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00006-R00-HB.PDF
1905547,3042427,text,39650,application/pdf,Introduced,https://legiscan.com/CT/text/HR00007/id/3042427,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00007-R00-HB.PDF
1904887,3041803,text,43373,application/pdf,Introduced,https://legiscan.com/CT/text/HR00008/id/3041803,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00008-R00-HB.PDF
1904885,3041801,text,42660,application/pdf,Introduced,https://legiscan.com/CT/text/HR00009/id/3041801,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00009-R00-HB.PDF
1904885,3204156,text,47729,application/pdf,Introduced,https://legiscan.com/CT/text/HR00009/id/3204156,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00009-R02-HB.PDF
1904885,3155514,text,62502,application/pdf,"Comm Sub",https://legiscan.com/CT/text/HR00009/id/3155514,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00009-R01-HB.PDF
1909557,3046512,text,45077,application/pdf,Introduced,https://legiscan.com/CT/text/HR00010/id/3046512,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00010-R00-HB.PDF
1909557,3210734,text,46581,application/pdf,Introduced,https://legiscan.com/CT/text/HR00010/id/3210734,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00010-R02-HB.PDF
1909557,3175246,text,60703,application/pdf,"Comm Sub",https://legiscan.com/CT/text/HR00010/id/3175246,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00010-R01-HB.PDF
1943281,3084568,text,42205,application/pdf,Introduced,https://legiscan.com/CT/text/HR00011/id/3084568,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00011-R00-HB.PDF
1943158,3084443,text,42580,application/pdf,Introduced,https://legiscan.com/CT/text/HR00012/id/3084443,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00012-R00-HB.PDF
1950633,3093935,text,41489,application/pdf,Introduced,https://legiscan.com/CT/text/HR00013/id/3093935,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00013-R00-HB.PDF
1952702,3096690,text,43039,application/pdf,Introduced,https://legiscan.com/CT/text/HR00014/id/3096690,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00014-R00-HB.PDF
1952702,3140363,text,43628,application/pdf,Introduced,https://legiscan.com/CT/text/HR00014/id/3140363,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00014-R01-HB.PDF
2022341,3207293,text,42322,application/pdf,Introduced,https://legiscan.com/CT/text/HR00015/id/3207293,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00015-R00-HB.PDF
2022341,3226458,text,42958,application/pdf,Introduced,https://legiscan.com/CT/text/HR00015/id/3226458,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00015-R01-HB.PDF
2023525,3210138,text,42413,application/pdf,Introduced,https://legiscan.com/CT/text/HR00016/id/3210138,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00016-R00-HB.PDF
2026976,3223391,text,41824,application/pdf,Introduced,https://legiscan.com/CT/text/HR00017/id/3223391,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HR-00017-R00-HB.PDF
1907864,3043559,text,41518,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00001/id/3043559,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00001-R00-HB.PDF
1909698,3046653,text,40226,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00002/id/3046653,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00002-R00-HB.PDF
1909745,3046700,text,40629,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00003/id/3046700,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00003-R00-HB.PDF
1916178,3053229,text,40833,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00004/id/3053229,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00004-R00-HB.PDF
1916321,3053364,text,40382,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00005/id/3053364,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00005-R00-HB.PDF
1918853,3055834,text,41683,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00006/id/3055834,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00006-R00-HB.PDF
1918853,3156299,text,68230,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00006/id/3156299,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00006-R02-HB.PDF
1918853,3073753,text,82434,application/pdf,"Comm Sub",https://legiscan.com/CT/text/HJ00006/id/3073753,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00006-R01-HB.PDF
1925005,3062279,text,44517,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00007/id/3062279,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00007-R00-HB.PDF
1925275,3062549,text,39850,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00008/id/3062549,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00008-R00-HB.PDF
1928612,3065965,text,40326,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00009/id/3065965,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00009-R00-HB.PDF
1928654,3066000,text,46234,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00010/id/3066000,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00010-R00-HB.PDF
1928785,3066111,text,41766,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00011/id/3066111,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00011-R00-HB.PDF
1928785,3192357,text,54359,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00011/id/3192357,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00011-R02-HB.PDF
1928785,3147137,text,68490,application/pdf,"Comm Sub",https://legiscan.com/CT/text/HJ00011/id/3147137,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00011-R01-HB.PDF
1928706,3066044,text,41227,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00012/id/3066044,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00012-R00-HB.PDF
1928848,3066170,text,42309,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00013/id/3066170,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00013-R00-HB.PDF
1932703,3070298,text,40855,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00014/id/3070298,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00014-R00-HB.PDF
1932064,3069676,text,40438,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00015/id/3069676,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00015-R00-HB.PDF
1932546,3070145,text,41862,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00016/id/3070145,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00016-R00-HB.PDF
1931757,3069377,text,41021,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00017/id/3069377,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00017-R00-HB.PDF
1932914,3070504,text,40834,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00018/id/3070504,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00018-R00-HB.PDF
1932685,3070280,text,40208,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00019/id/3070280,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00019-R00-HB.PDF
1932510,3070109,text,40358,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00020/id/3070109,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00020-R00-HB.PDF
1932998,3070587,text,41015,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00021/id/3070587,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00021-R00-HB.PDF
1935478,3072828,text,41455,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00022/id/3072828,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00022-R00-HB.PDF
1936217,3073502,text,45837,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00023/id/3073502,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00023-R00-HB.PDF
1936163,3073450,text,41378,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00024/id/3073450,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00024-R00-HB.PDF
1935724,3073045,text,42749,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00025/id/3073045,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00025-R00-HB.PDF
1938141,3075700,text,42043,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00026/id/3075700,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00026-R00-HB.PDF
1938611,3076159,text,41217,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00027/id/3076159,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00027-R00-HB.PDF
1938126,3075685,text,42474,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00028/id/3075685,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00028-R00-HB.PDF
1938126,3156492,text,68256,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00028/id/3156492,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00028-R02-HB.PDF
1938126,3102534,text,81382,application/pdf,"Comm Sub",https://legiscan.com/CT/text/HJ00028/id/3102534,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00028-R01-HB.PDF
1939629,3077158,text,42279,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00029/id/3077158,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00029-R00-HB.PDF
1939770,3077260,text,41934,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00030/id/3077260,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00030-R00-HB.PDF
1939830,3077305,text,42683,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00031/id/3077305,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00031-R00-HB.PDF
1939648,3077171,text,42856,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00032/id/3077171,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00032-R00-HB.PDF
1939726,3077227,text,41706,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00033/id/3077227,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00033-R00-HB.PDF
1939790,3077274,text,41991,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00034/id/3077274,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00034-R00-HB.PDF
1939707,3077213,text,41995,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00035/id/3077213,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00035-R00-HB.PDF
1939750,3077245,text,41897,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00036/id/3077245,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00036-R00-HB.PDF
1939589,3077128,text,41912,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00037/id/3077128,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00037-R00-HB.PDF
1939870,3077332,text,41659,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00038/id/3077332,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00038-R00-HB.PDF
1939572,3077116,text,41931,application/pdf,Introduced,https://legiscan.com/CT/text/HJ00039/id/3077116,https://www.cga.ct.gov/2025/TOB/H/PDF/2025HJ-00039-R00-HB.PDF
